item,itemLabel,itemDescription,sVolume,Volume,short_name,dblpProceedingsId,title,language_of_work_or_name,language_of_work_or_nameLabel,URN_NBN,publication_date,described_at_URL,event,eventLabel,eventSeries,eventSeriesLabel,eventSeriesOrdinal,dblpEventId,fullWorkUrl,ppnId,homePage
http://www.wikidata.org/entity/Q113544336,"Late-breaking Results, Demos, Doctoral Consortium, Workshops Proceedings and Creative Track of the 27th ACM Conference on Hypertext and Social Media",Proceedings of HT-ExtProc 2016 workshop,1628,,HT-ExtProc 2016,conf/ht/2016e,"Late-breaking Results, Demos, Doctoral Consortium, Workshops Proceedings and Creative Track of the 27th ACM Conference on Hypertext and Social Media",,,urn:nbn:de:0074-1628-5,2016/7/9 0:00,http://ceur-ws.org/Vol-1628/,http://www.wikidata.org/entity/Q113638245,"Late-breaking Results, Demos, Doctoral Consortium, Workshops Proceedings and Creative Track of the 27th ACM Conference on Hypertext and Social Media",,,,conf/ht/ht2016e,http://ceur-ws.org/Vol-1628/,1023820528,
http://www.wikidata.org/entity/Q113544332,Proceedings of the 4th Workshop on Services and Applications over Linked APIs and Data,Proceedings of SALAD 2016 workshop,1629,,SALAD 2016,conf/esws/2016salad,Proceedings of the 4th Workshop on Services and Applications over Linked APIs and Data,,,urn:nbn:de:0074-1629-2,2016/7/9 0:00,http://ceur-ws.org/Vol-1629/,http://www.wikidata.org/entity/Q113638246,4th Workshop on Services and Applications over Linked APIs and Data,,,,conf/esws/salad2016,http://ceur-ws.org/Vol-1629/,1023930404,
http://www.wikidata.org/entity/Q113544330,Proceedings of the Sixth Workshop on Semantics for Smarter Cities,Proceedings of S4SC 2015 workshop,1630,,S4SC 2015,conf/semweb/2015s4sc,Proceedings of the Sixth Workshop on Semantics for Smarter Cities,,,urn:nbn:de:0074-1630-0,2016/8/3 0:00,http://ceur-ws.org/Vol-1630/,http://www.wikidata.org/entity/Q113638247,Sixth Workshop on Semantics for Smarter Cities,,,,conf/semweb/s4sc2015,http://ceur-ws.org/Vol-1630/,1023967235,
http://www.wikidata.org/entity/Q113544326,Proceedings of the 10th International Conference of Programming UkrPROG'2016,Proceedings of UkrPROG'2016 workshop,1631,,UkrPROG'2016,,Proceedings of the 10th International Conference of Programming UkrPROG'2016,,,urn:nbn:de:0074-1631-3,2016/7/10 0:00,http://ceur-ws.org/Vol-1631/,http://www.wikidata.org/entity/Q113638248,10th International Conference of Programming UkrPROG'2016,,,,,http://ceur-ws.org/Vol-1631/,1024002926,
http://www.wikidata.org/entity/Q113544322,Proceedings of the 3rd HistoInformatics Workshop on Computational History,Proceedings of HistoInformatics 2016 workshop,1632,,HistoInformatics 2016,conf/dihu/2016histoinfo,Proceedings of the 3rd HistoInformatics Workshop on Computational History,,,urn:nbn:de:0074-1632-7,2016/7/10 0:00,http://ceur-ws.org/Vol-1632/,http://www.wikidata.org/entity/Q113638250,3rd HistoInformatics Workshop on Computational History,,,,conf/dihu/histoinfo2016,http://ceur-ws.org/Vol-1632/,1024063550,
http://www.wikidata.org/entity/Q113544318,Proceedings of the EDM 2016 Workshops and Tutorials,Proceedings of WT-EDM 2016 workshop,1633,,WT-EDM 2016,conf/edm/2016w,Proceedings of the EDM 2016 Workshops and Tutorials,,,urn:nbn:de:0074-1633-0,2016/7/29 0:00,http://ceur-ws.org/Vol-1633/,http://www.wikidata.org/entity/Q113638251,EDM 2016 Workshops and Tutorials,,,,conf/edm/edm2016w,http://ceur-ws.org/Vol-1633/,1024081907,
http://www.wikidata.org/entity/Q113544315,Proceedings del Workshop L’integrazione dei dati archeologici digitali - Esperienze e prospettive in Italia 2015,Proceedings of InDarD 2015 workshop,1634,,InDarD 2015,,Proceedings del Workshop L’integrazione dei dati archeologici digitali - Esperienze e prospettive in Italia 2015,,,urn:nbn:de:0074-1634-4,2016/7/11 0:00,http://ceur-ws.org/Vol-1634/,http://www.wikidata.org/entity/Q113638253,Workshop L’integrazione dei dati archeologici digitali - Esperienze e prospettive in Italia 2015,,,,,http://ceur-ws.org/Vol-1634/,1024083764,
http://www.wikidata.org/entity/Q113544313,Proceedings of the 5th Workshop on Practical Aspects of Automated Reasoning,Proceedings of PAAR 2016 workshop,1635,,PAAR 2016,conf/cade/2016paar,Proceedings of the 5th Workshop on Practical Aspects of Automated Reasoning,,,urn:nbn:de:0074-1635-7,2016/7/11 0:00,http://ceur-ws.org/Vol-1635/,http://www.wikidata.org/entity/Q113638255,5th Workshop on Practical Aspects of Automated Reasoning,,,,conf/cade/paar2016,http://ceur-ws.org/Vol-1635/,1024186490,
http://www.wikidata.org/entity/Q113544311,Late Breaking Papers of the 25th International Conference on Inductive Logic Programming,Proceedings of LBP-ILP 2015 workshop,1636,,LBP-ILP 2015,conf/ilp/2015lbr,Late Breaking Papers of the 25th International Conference on Inductive Logic Programming,,,urn:nbn:de:0074-1636-1,2016/7/13 0:00,http://ceur-ws.org/Vol-1636/,http://www.wikidata.org/entity/Q113638256,25th International Conference on Inductive Logic Programming,,,,conf/ilp/ilp2015lbp,http://ceur-ws.org/Vol-1636/,1024189147,
http://www.wikidata.org/entity/Q113544310,Proceedings of the Fifth Conceptual Structures Tools & Interoperability Workshop,Proceedings of CSTIW 2016 workshop,1637,,CSTIW 2016,conf/iccs/2016cstiw,Proceedings of the Fifth Conceptual Structures Tools & Interoperability Workshop,,,urn:nbn:de:0074-1637-4,2016/7/12 0:00,http://ceur-ws.org/Vol-1637/,http://www.wikidata.org/entity/Q113638257,Fifth Conceptual Structures Tools & Interoperability Workshop,,,,conf/iccs/cstiw2016,http://ceur-ws.org/Vol-1637/,1024192288,
http://www.wikidata.org/entity/Q113544309,Proceedings of the International conference Information Technology and Nanotechnology,Proceedings of ITNT 2016 workshop,1638,,ITNT 2016,,Proceedings of the International conference Information Technology and Nanotechnology,,,urn:nbn:de:0074-1638-8,2016/8/2 0:00,http://ceur-ws.org/Vol-1638/,http://www.wikidata.org/entity/Q113638258,International conference Information Technology and Nanotechnology,,,,,http://ceur-ws.org/Vol-1638/,1024195333,
http://www.wikidata.org/entity/Q113544308,"Proceedings of the 7th Workshop on Constraint Solvers in Testing, Verification, and Analysis",Proceedings of CSTVA 2016 workshop,1639,,CSTVA 2016,conf/issta/2016cstva,"Proceedings of the 7th Workshop on Constraint Solvers in Testing, Verification, and Analysis",,,urn:nbn:de:0074-1639-5,2016/7/14 0:00,http://ceur-ws.org/Vol-1639/,http://www.wikidata.org/entity/Q113638260,"7th Workshop on Constraint Solvers in Testing, Verification, and Analysis",,,,conf/issta/cstva2016,http://ceur-ws.org/Vol-1639/,1024321630,
http://www.wikidata.org/entity/Q113544307,"Proceedings of the Second International Workshop on Cultures of Participation in the Digital Age: Social computing for Working, Learning, and Living",Proceedings of CoPDA 2014 workshop,1640,,CoPDA 2014,conf/avi/2014copda,"Proceedings of the Second International Workshop on Cultures of Participation in the Digital Age: Social computing for Working, Learning, and Living",,,urn:nbn:de:0074-1640-3,2016/7/15 0:00,http://ceur-ws.org/Vol-1640/,http://www.wikidata.org/entity/Q113638261,"Second International Workshop on Cultures of Participation in the Digital Age: Social computing for Working, Learning, and Living",,,,conf/avi/copda2014,http://ceur-ws.org/Vol-1640/,1024321886,
http://www.wikidata.org/entity/Q113544306,"Proceedings of the Third edition of the International Workshop on Cultures of Participation in the Digital Age: Coping with Information, Participation, and Collaboration Overload",Proceedings of CoPDA 2015 workshop,1641,,CoPDA 2015,conf/iseud/2015copda,"Proceedings of the Third edition of the International Workshop on Cultures of Participation in the Digital Age: Coping with Information, Participation, and Collaboration Overload",,,urn:nbn:de:0074-1641-7,2016/7/15 0:00,http://ceur-ws.org/Vol-1641/,http://www.wikidata.org/entity/Q113638262,"Third edition of the International Workshop on Cultures of Participation in the Digital Age: Coping with Information, Participation, and Collaboration Overload",,,,conf/iseud/copda2015,http://ceur-ws.org/Vol-1641/,1024322254,
http://www.wikidata.org/entity/Q113544304,Proceedings of the Third International Workshop on Gamification for Information Retrieval,Proceedings of GamifIR 2016 workshop,1642,,GamifIR 2016,conf/sigir/2016gamifir,Proceedings of the Third International Workshop on Gamification for Information Retrieval,,,urn:nbn:de:0074-1642-0,2016/7/16 0:00,http://ceur-ws.org/Vol-1642/,http://www.wikidata.org/entity/Q113638263,Third International Workshop on Gamification for Information Retrieval,,,,conf/sigir/gamifir2016,http://ceur-ws.org/Vol-1642/,1024322785,
http://www.wikidata.org/entity/Q113544303,Proceedings of the 1st International Workshop on RESource Awareness and Application Auto-tuning in Adaptive and heterogeNeous compuTing,Proceedings of RES4ANT 2016 workshop,1643,,RES4ANT 2016,conf/date/2016res4ant,Proceedings of the 1st International Workshop on RESource Awareness and Application Auto-tuning in Adaptive and heterogeNeous compuTing,,,urn:nbn:de:0074-1643-4,2016/7/16 0:00,http://ceur-ws.org/Vol-1643/,http://www.wikidata.org/entity/Q113638264,1st International Workshop on RESource Awareness and Application Auto-tuning in Adaptive and heterogeNeous compuTing,,,,conf/date/res4ant2016,http://ceur-ws.org/Vol-1643/,102432611X,
http://www.wikidata.org/entity/Q113544301,Proceedings of the 10th Alberto Mendelzon International Workshop on Foundations of Data Management,Proceedings of AMW 2016 workshop,1644,,AMW 2016,conf/amw/2016,Proceedings of the 10th Alberto Mendelzon International Workshop on Foundations of Data Management,,,urn:nbn:de:0074-1644-7,2016/7/17 0:00,http://ceur-ws.org/Vol-1644/,http://www.wikidata.org/entity/Q113638265,10th Alberto Mendelzon International Workshop on Foundations of Data Management,,,,conf/amw/amw2016,http://ceur-ws.org/Vol-1644/,102432723X,
http://www.wikidata.org/entity/Q113544299,Proceedings of the 31st Italian Conference on Computational Logic,Proceedings of CILC 2016 workshop,1645,,CILC 2016,conf/cilc/2016,Proceedings of the 31st Italian Conference on Computational Logic,,,urn:nbn:de:0074-1645-1,2016/7/18 0:00,http://ceur-ws.org/Vol-1645/,http://www.wikidata.org/entity/Q113638266,31st Italian Conference on Computational Logic,http://www.wikidata.org/entity/Q105696183,Italian Conference on Computational Logic,31,conf/cilc/cilc2016,http://ceur-ws.org/Vol-1645/,1024336107,
http://www.wikidata.org/entity/Q113544297,Proceedings of the Workshop on Interactions between Data Mining and Natural Language Processing 2016,Proceedings of DMNLP 2016 workshop,1646,,DMNLP 2016,conf/pkdd/2016dmnlp,Proceedings of the Workshop on Interactions between Data Mining and Natural Language Processing 2016,,,urn:nbn:de:0074-1646-4,2016/7/28 0:00,http://ceur-ws.org/Vol-1646/,http://www.wikidata.org/entity/Q113638267,Workshop on Interactions between Data Mining and Natural Language Processing 2016,,,,conf/pkdd/dmnlp2016,http://ceur-ws.org/Vol-1646/,1024340937,
http://www.wikidata.org/entity/Q113544296,Proceedings of the Second International Workshop on Search as Learning,Proceedings of SAL 2016 workshop,1647,,SAL 2016,conf/sigir/2016sal,Proceedings of the Second International Workshop on Search as Learning,,,urn:nbn:de:0074-1647-8,2016/7/23 0:00,http://ceur-ws.org/Vol-1647/,http://www.wikidata.org/entity/Q113638268,Second International Workshop on Search as Learning,,,,conf/sigir/sal2016,http://ceur-ws.org/Vol-1647/,1024347044,
http://www.wikidata.org/entity/Q113544295,Proceedings of the Workshop on Knowledge-based Techniques for Problem Solving and Reasoning,Proceedings of KnowProS 2016 workshop,1648,,KnowProS 2016,conf/ijcai/2016knowpros,Proceedings of the Workshop on Knowledge-based Techniques for Problem Solving and Reasoning,,,urn:nbn:de:0074-1648-1,2016/7/25 0:00,http://ceur-ws.org/Vol-1648/,http://www.wikidata.org/entity/Q113638269,Workshop on Knowledge-based Techniques for Problem Solving and Reasoning,,,,conf/ijcai/knowpros2016,http://ceur-ws.org/Vol-1648/,1024348768,
http://www.wikidata.org/entity/Q113544294,Proceedings of the 16th ITAT Conference Information Technologies - Applications and Theory,Proceedings of ITAT 2016 workshop,1649,,ITAT 2016,conf/itat/2016,Proceedings of the 16th ITAT Conference Information Technologies - Applications and Theory,,,urn:nbn:de:0074-1649-9,2016/9/9 0:00,http://ceur-ws.org/Vol-1649/,http://www.wikidata.org/entity/Q113638270,16th ITAT Conference Information Technologies - Applications and Theory,,,,conf/itat/itat2016,http://ceur-ws.org/Vol-1649/,1024351556,
http://www.wikidata.org/entity/Q113544292,Proceedings of the 7th International Symposium on Semantic Mining in Biomedicine,Proceedings of SMBM 2016 workshop,1650,,SMBM 2016,conf/smbm/2016,Proceedings of the 7th International Symposium on Semantic Mining in Biomedicine,,,urn:nbn:de:0074-1650-6,2016/8/2 0:00,http://ceur-ws.org/Vol-1650/,http://www.wikidata.org/entity/Q113638271,7th International Symposium on Semantic Mining in Biomedicine,,,,conf/smbm/smbm2016,http://ceur-ws.org/Vol-1650/,102435606X,
http://www.wikidata.org/entity/Q113544289,Proceedings of the Workshop on Bridging the Gap between Human and Automated Reasoning,Proceedings of Bridging 2016 workshop,1651,,Bridging 2016,conf/ijcai/2016bridging,Proceedings of the Workshop on Bridging the Gap between Human and Automated Reasoning,,,urn:nbn:de:0074-1651-0,2016/8/3 0:00,http://ceur-ws.org/Vol-1651/,http://www.wikidata.org/entity/Q113638272,2nd Workshop on Bridging the Gap between Human and Automated Reasoning,http://www.wikidata.org/entity/Q113646198,Workshop on Bridging the Gap between Human and Automated Reasoning,2,conf/ijcai/bridging2016,http://ceur-ws.org/Vol-1651/,886932424,
http://www.wikidata.org/entity/Q113544288,Proceedings of the 4th Workshop on Scalable Model Driven Engineering,Proceedings of BigMDE 2016 workshop,1652,,BigMDE 2016,conf/staf/2016bigmde,Proceedings of the 4th Workshop on Scalable Model Driven Engineering,,,urn:nbn:de:0074-1652-4,2016/8/29 0:00,http://ceur-ws.org/Vol-1652/,http://www.wikidata.org/entity/Q113638273,4th Workshop on Scalable Model Driven Engineering,,,,conf/staf/bigmde2016,http://ceur-ws.org/Vol-1652/,896074315,
http://www.wikidata.org/entity/Q113544287,Proceedings of the 7th Italian Information Retrieval Workshop,Proceedings of IIR 2016 workshop,1653,,IIR 2016,conf/iir/2016,Proceedings of the 7th Italian Information Retrieval Workshop,,,urn:nbn:de:0074-1653-7,2016/8/6 0:00,http://ceur-ws.org/Vol-1653/,http://www.wikidata.org/entity/Q113638274,7th Italian Information Retrieval Workshop,,,,conf/iir/iir2016,http://ceur-ws.org/Vol-1653/,1024477452,
http://www.wikidata.org/entity/Q113544286,Proceedings of the 4th International Workshop on Semantic Statistics,Proceedings of SemStats 2016 workshop,1654,,SemStats 2016,conf/semweb/2016semstats,Proceedings of the 4th International Workshop on Semantic Statistics,,,urn:nbn:de:0074-1654-1,2016/11/22 0:00,http://ceur-ws.org/Vol-1654/,http://www.wikidata.org/entity/Q113638275,4th International Workshop on Semantic Statistics,,,,conf/semweb/semstats2016,http://ceur-ws.org/Vol-1654/,1024482162,
http://www.wikidata.org/entity/Q113544284,Proceedings of the International Workshop on Set Visualization and Reasoning,Proceedings of SetVR 2016 workshop,1655,,SetVR 2016,conf/diagrams/2016setvr,Proceedings of the International Workshop on Set Visualization and Reasoning,,,urn:nbn:de:0074-1655-4,2016/8/6 0:00,http://ceur-ws.org/Vol-1655/,http://www.wikidata.org/entity/Q113638392,International Workshop on Set Visualization and Reasoning 2016,,,,conf/diagrams/setvr2016,http://ceur-ws.org/Vol-1655/,1024486230,
http://www.wikidata.org/entity/Q113544283,"Proceedings of the Workshop on Extending, Mapping and Focusing the CRM",Proceedings of EMF-CRM 2015 workshop,1656,,EMF-CRM 2015,conf/ercimdl/2015crm,"Proceedings of the Workshop on Extending, Mapping and Focusing the CRM",,,urn:nbn:de:0074-1656-8,2016/8/8 0:00,http://ceur-ws.org/Vol-1656/,http://www.wikidata.org/entity/Q113638278,"Workshop on Extending, Mapping and Focusing the CRM",,,,conf/ercimdl/crm2015,http://ceur-ws.org/Vol-1656/,1024488152,
http://www.wikidata.org/entity/Q113544282,Proceedings of the First Workshop on Patterns in Model Engineering,Proceedings of PAME 2015 workshop,1657,,PAME 2015,conf/staf/2015pame,Proceedings of the First Workshop on Patterns in Model Engineering,,,urn:nbn:de:0074-1657-1,2016/8/10 0:00,http://ceur-ws.org/Vol-1657/,http://www.wikidata.org/entity/Q113638279,First Workshop on Patterns in Model Engineering,,,,conf/staf/pame2015,http://ceur-ws.org/Vol-1657/,1024491951,
http://www.wikidata.org/entity/Q113544281,Proceedings of the Workshop on Valuable Visualization of Healthcare Information: from the quantified self data to conversations,Proceedings of VVH 2016 workshop,1658,,VVH 2016,conf/avi/2016vvh,Proceedings of the Workshop on Valuable Visualization of Healthcare Information: from the quantified self data to conversations,,,urn:nbn:de:0074-1658-5,2016/8/12 0:00,http://ceur-ws.org/Vol-1658/,http://www.wikidata.org/entity/Q113638280,Workshop on Valuable Visualization of Healthcare Information: from the quantified self data to conversations,,,,conf/avi/vvh2016,http://ceur-ws.org/Vol-1658/,1024494772,
http://www.wikidata.org/entity/Q113544279,"Proceedings of the Tenth Latin American Workshop on Logic/Languages, Algorithms and New Methods of Reasoning",Proceedings of LANMR 2016 workshop,1659,,LANMR 2016,conf/lanmr/2016,"Proceedings of the Tenth Latin American Workshop on Logic/Languages, Algorithms and New Methods of Reasoning",,,urn:nbn:de:0074-1659-2,2016/8/12 0:00,http://ceur-ws.org/Vol-1659/,http://www.wikidata.org/entity/Q106338772,"Tenth Latin American Workshop on Logic/Languages, Algorithms and New Methods of Reasoning, LANMR 2016, Puebla, Mexico, August 15, 2016",http://www.wikidata.org/entity/Q105700408,Latin-American Workshop on Non-Monotonic Reasoning,10,,http://ceur-ws.org/Vol-1659/,1024519384,
http://www.wikidata.org/entity/Q113544277,Proceedings of the Joint Ontology Workshops 2016,Proceedings of JOWO 2016 workshop,1660,,JOWO 2016,conf/fois/2016jowo,Proceedings of the Joint Ontology Workshops 2016,,,urn:nbn:de:0074-1660-0,2016/8/16 0:00,http://ceur-ws.org/Vol-1660/,http://www.wikidata.org/entity/Q113638281,Joint Ontology Workshops 2016,http://www.wikidata.org/entity/Q67006766,The Joint Ontology Workshops,2,conf/fois/jowo2016,http://ceur-ws.org/Vol-1660/,874308852,
http://www.wikidata.org/entity/Q113544276,Proceedings of the 3rd International Workshop on Probabilistic Logic Programming,Proceedings of PLP 2016 workshop,1661,,PLP 2016,conf/ilp/2016plp,Proceedings of the 3rd International Workshop on Probabilistic Logic Programming,,,urn:nbn:de:0074-1661-3,2016/8/12 0:00,http://ceur-ws.org/Vol-1661/,http://www.wikidata.org/entity/Q113638282,3rd International Workshop on Probabilistic Logic Programming,,,,conf/ilp/plp2016,http://ceur-ws.org/Vol-1661/,1024537188,
http://www.wikidata.org/entity/Q113544275,"Proceedings of the 47th International Youth School-conference ""Modern Problems in Mathematics and its Applications""",Proceedings of MPMA 2016 workshop,1662,,MPMA 2016,,"Proceedings of the 47th International Youth School-conference ""Modern Problems in Mathematics and its Applications""",,,urn:nbn:de:0074-1662-7,2016/8/15 0:00,http://ceur-ws.org/Vol-1662/,http://www.wikidata.org/entity/Q113638283,"47th International Youth School-conference ""Modern Problems in Mathematics and its Applications""",,,,,http://ceur-ws.org/Vol-1662/,1024546128,
http://www.wikidata.org/entity/Q113544274,Proceedings of the 13th UAI Bayesian Modeling Applications Workshop (BMAW 2016),Proceedings of BMAW 2016 workshop,1663,,BMAW 2016,conf/uai/2016bma,Proceedings of the 13th UAI Bayesian Modeling Applications Workshop (BMAW 2016),,,urn:nbn:de:0074-1663-1,2016/8/21 0:00,http://ceur-ws.org/Vol-1663/,http://www.wikidata.org/entity/Q113638284,13th UAI Bayesian Modeling Applications Workshop (BMAW 2016),,,,conf/uai/bma2016,http://ceur-ws.org/Vol-1663/,1024541959,
http://www.wikidata.org/entity/Q113544272,"Proceedings of the 17th Workshop ""From Objects to Agents""",Proceedings of WOA 2016 workshop,1664,,WOA 2016,conf/woa/2016,"Proceedings of the 17th Workshop ""From Objects to Agents""",,,urn:nbn:de:0074-1664-4,2016/8/16 0:00,http://ceur-ws.org/Vol-1664/,http://www.wikidata.org/entity/Q106339553,"17th Workshop ""From Objects to Agents"" co-located with 18th European Agent Systems Summer School (EASSS 2016), Catania, Italy, July 29-30, 2016",http://www.wikidata.org/entity/Q105699022,Workshop From Objects to Agents,17,,http://ceur-ws.org/Vol-1664/,1024609901,
http://www.wikidata.org/entity/Q113544271,Proceedings of the 12th International Workshop on Uncertainty Reasoning for the Semantic Web,Proceedings of URSW 2016 workshop,1665,,URSW 2016,conf/semweb/2016ursw,Proceedings of the 12th International Workshop on Uncertainty Reasoning for the Semantic Web,,,urn:nbn:de:0074-1665-8,2016/8/19 0:00,http://ceur-ws.org/Vol-1665/,http://www.wikidata.org/entity/Q113638286,12th International Workshop on Uncertainty Reasoning for the Semantic Web,,,,conf/semweb/ursw2016,http://ceur-ws.org/Vol-1665/,1024612031,
http://www.wikidata.org/entity/Q113544270,Proceedings of the 7th International Workshop on Consuming Linked Data,Proceedings of COLD 2016 workshop,1666,,COLD 2016,conf/semweb/2016cold,Proceedings of the 7th International Workshop on Consuming Linked Data,,,urn:nbn:de:0074-1666-1,2016/8/22 0:00,http://ceur-ws.org/Vol-1666/,http://www.wikidata.org/entity/Q113638287,7th International Workshop on Consuming Linked Data,,,,conf/semweb/cold2016,http://ceur-ws.org/Vol-1666/,1024613925,
http://www.wikidata.org/entity/Q113544268,Anais do Congresso Regional sobre Tecnologias na Educação,Proceedings of Ctrl+E 2016 workshop,1667,,Ctrl+E 2016,,Anais do Congresso Regional sobre Tecnologias na Educação,,,urn:nbn:de:0074-1667-5,2016/8/21 0:00,http://ceur-ws.org/Vol-1667/,http://www.wikidata.org/entity/Q113638288,Congresso Regional sobre Tecnologias na Educação,,,,,http://ceur-ws.org/Vol-1667/,1024616010,
http://www.wikidata.org/entity/Q113544266,Proceedings of the 1st Workshop on Ethics in the Design of Intelligent Agents,Proceedings of EDIA 2016 workshop,1668,,EDIA 2016,conf/ecai/2016edia,Proceedings of the 1st Workshop on Ethics in the Design of Intelligent Agents,,,urn:nbn:de:0074-1668-8,2016/8/25 0:00,http://ceur-ws.org/Vol-1668/,http://www.wikidata.org/entity/Q113638289,1st Workshop on Ethics in the Design of Intelligent Agents,,,,conf/ecai/edia2016,http://ceur-ws.org/Vol-1668/,1024710467,
http://www.wikidata.org/entity/Q113544264,Proceedings der Pre-Conference-Workshops der 14. E-Learning Fachtagung Informatik,Proceedings of DeLFI-WS 2016 workshop,1669,,DeLFI-WS 2016,conf/delfi/2016w,Proceedings der Pre-Conference-Workshops der 14. E-Learning Fachtagung Informatik,,,urn:nbn:de:0074-1669-6,2016/8/30 0:00,http://ceur-ws.org/Vol-1669/,http://www.wikidata.org/entity/Q113638290,14th Pre-Conference-Workshop of E-Learning Fachtagung Informatik,,,,conf/delfi/delfi2016w,http://ceur-ws.org/Vol-1669/,876440642,
http://www.wikidata.org/entity/Q113544262,"Proceedings of the Conference ""Lernen, Wissen, Daten, Analysen""",Proceedings of LWDA 2016 workshop,1670,,LWDA 2016,conf/lwa/2016,"Proceedings of the Conference ""Lernen, Wissen, Daten, Analysen""",,,urn:nbn:de:0074-1670-3,2016/8/31 0:00,http://ceur-ws.org/Vol-1670/,http://www.wikidata.org/entity/Q113638398,"The 18th Conference on ""Lernen, Wissen, Daten, Analysen""",http://www.wikidata.org/entity/Q69112203,"Lernen, Wissen, Daten, Analysen",18,conf/lwa/lwda2016,http://ceur-ws.org/Vol-1670/,1024714942,
http://www.wikidata.org/entity/Q113544259,Proceedings of the VLDB 2016 PhD Workshop,Proceedings of VLDB-PhD 2016 workshop,1671,,VLDB-PhD 2016,conf/vldb/2016phd,Proceedings of the VLDB 2016 PhD Workshop,,,urn:nbn:de:0074-1671-7,2016/8/31 0:00,http://ceur-ws.org/Vol-1671/,http://www.wikidata.org/entity/Q113638292,VLDB 2016 PhD Workshop,,,,conf/vldb/phd2016,http://ceur-ws.org/Vol-1671/,1024717119,
http://www.wikidata.org/entity/Q113544255,Proceedings of the First International Workshop on Systems and Algorithms for Formal Argumentation,Proceedings of SAFA 2016 workshop,1672,,SAFA 2016,conf/comma/2016safa,Proceedings of the First International Workshop on Systems and Algorithms for Formal Argumentation,,,urn:nbn:de:0074-1672-0,2016/8/31 0:00,http://ceur-ws.org/Vol-1672/,http://www.wikidata.org/entity/Q113638293,First International Workshop on Systems and Algorithms for Formal Argumentation,,,,conf/comma/safa2016,http://ceur-ws.org/Vol-1672/,1024718697,
http://www.wikidata.org/entity/Q100888224,Proceedings of the 3rd Workshop on New Trends in Content-Based Recommender Systems,Proceedings of CBRecSys 2016 workshop,1673,,CBRecSys 2016,conf/recsys/2016cbrecsys,Proceedings of the 3rd Workshop on New Trends in Content-Based Recommender Systems,http://www.wikidata.org/entity/Q1860,English,urn:nbn:de:0074-1673-4,2016/8/31 0:00,http://ceur-ws.org/Vol-1673/,http://www.wikidata.org/entity/Q113638295,3rd Workshop on New Trends in Content-Based Recommender Systems,,,,conf/recsys/cbrecsys2016,http://ceur-ws.org/Vol-1673/,1024721485,
http://www.wikidata.org/entity/Q113544247,Proceedings of the Ninth International i* Workshop,Proceedings of iStar 2016 workshop,1674,,iStar 2016,conf/istar/2016,Proceedings of the Ninth International i* Workshop,,,urn:nbn:de:0074-1674-8,2016/9/7 0:00,http://ceur-ws.org/Vol-1674/,http://www.wikidata.org/entity/Q113638296,Ninth International i* Workshop,http://www.wikidata.org/entity/Q105698908,International i* Workshop,9,conf/istar/istar2016,http://ceur-ws.org/Vol-1674/,1024724085,
http://www.wikidata.org/entity/Q113544246,Joint Proceedings of the Doctoral Symposium and Projects Showcase Held as Part of STAF 2016,Proceedings of STAF16-DS-PS 2016 workshop,1675,,STAF16-DS-PS 2016,conf/staf/2016ds,Joint Proceedings of the Doctoral Symposium and Projects Showcase Held as Part of STAF 2016,,,urn:nbn:de:0074-1675-1,2016/9/3 0:00,http://ceur-ws.org/Vol-1675/,http://www.wikidata.org/entity/Q113638297,Doctoral Symposium and Projects Showcase Held as Part of STAF 2016,,,,conf/staf/ds2016,http://ceur-ws.org/Vol-1675/,1024727645,
http://www.wikidata.org/entity/Q42424391,Proceedings of the 15th European Networked Knowledge Organization Systems Workshop,Proceedings of NKOS 2016 workshop,1676,1676,NKOS 2016,conf/ercimdl/2016nkos,Proceedings of the 15th European Networked Knowledge Organization Systems Workshop,http://www.wikidata.org/entity/Q1860,English,urn:nbn:de:0074-1676-5,2016/9/3 0:00,http://ceur-ws.org/Vol-1676/,http://www.wikidata.org/entity/Q113638298,15th European Networked Knowledge Organization Systems Workshop,,,,conf/ercimdl/nkos2016,http://ceur-ws.org/Vol-1676/,1024729699,http://ceur-ws.org/Vol-1676/
http://www.wikidata.org/entity/Q113544245,"Proceedings of the Fifth Workshop on Software Quality Analysis, Monitoring, Improvement, and Applications",Proceedings of SQAMIA 2016 workshop,1677,,SQAMIA 2016,conf/sqamia/2016,"Proceedings of the Fifth Workshop on Software Quality Analysis, Monitoring, Improvement, and Applications",,,urn:nbn:de:0074-1677-8,2016/9/4 0:00,http://ceur-ws.org/Vol-1677/,http://www.wikidata.org/entity/Q113638299,"Fifth Workshop on Software Quality Analysis, Monitoring, Improvement, and Applications",,,,conf/sqamia/sqamia2016,http://ceur-ws.org/Vol-1677/,1024732037,
http://www.wikidata.org/entity/Q113544244,Proceedings of the Ninth International Workshop on Agents in Traffic and Transportation (ATT 2016),Proceedings of ATT 2016 workshop,1678,,ATT 2016,conf/ijcai/2016att,Proceedings of the Ninth International Workshop on Agents in Traffic and Transportation (ATT 2016),,,urn:nbn:de:0074-1678-2,2016/9/6 0:00,http://ceur-ws.org/Vol-1678/,http://www.wikidata.org/entity/Q113638300,Ninth International Workshop on Agents in Traffic and Transportation (ATT 2016),,,,conf/ijcai/att2016,http://ceur-ws.org/Vol-1678/,102475734X,
